id,lfc,qval,sig,genus
488883b99ae62e50b40014704365dae7,-1.8071723190210185,1.3711944864322216e-11,True,Candidatus_Udaeobacter
c16920a0d002225bda2fa34e42b3e644,-1.808182984943548,5.3711471043966555e-17,True,Unknown
1eba78842cf2ceb24f88da91a3ca4b0a,-1.815375753268159,8.050462504655343e-23,True,Unknown
d0a1d4b78e912b78cb8e33f74b6301ef,-1.816615891579464,6.22749272961237e-39,True,Gemmatimonas
e6bfd600d71c1ce6911df5fa30bcf7f3,-1.8241090957377408,1.3921852686660595e-10,True,Reyranella
9e8741cb154068ac393f76a42a8d99d9,-1.8369735017623132,1.3024047042805165e-29,True,uncultured
8beb133549d1703471daae798f5b975f,-1.851403268254856,1.2795641983076848e-10,True,Bryobacter
6ff6a5d410873cd34029b3ae9df04bae,-1.863036227524193,3.786907974032289e-28,True,Unknown
33d7532e1e099dd5b79a8a6876999fc5,-1.8701688348421144,2.8547718929170417e-27,True,Ellin6067
42cadeccbf31ec5f3efef54e832ecbff,-1.8728746862902228,1.7928259397697476e-14,True,Unknown
001e35ded0fe9a4fd41823f3db958a01,-1.9067407616461032,9.623099554644726e-12,True,uncultured
3835e20e459e9364950190ac47a80e54,-1.907746263299113,1.1689819171529662e-14,True,Bryobacter
82639b0f2ee26d801e993387df6acbda,-1.9143694126314728,1.5126314234700248e-11,True,uncultured
96a5c48d5c337389067f9499761ed33d,-1.928229404173485,3.3083389039221126e-11,True,Candidatus_Udaeobacter
fb631c9e26c4c16f9f9594b39cfc220b,-1.9282467254372704,2.7881552350887325e-22,True,bacteriap25
b1af9e539d8b8a992bb77b02faa85c54,-1.9283907820142996,4.363120150572901e-17,True,Unknown
6f2cd3e6ada74f7ac80bbe533fbfe8b1,-1.9316481706989823,1.0744154374954232e-31,True,SC-I-84
4d0e1b49de1da8c59130bd323687a4c6,-1.953655759428894,2.0255568558630965e-08,True,Unknown
2a5033c3a22095b2fb6392b3fc3a33e1,-1.9678103330398389,3.251638830553242e-06,True,Unknown
614e8f653cb8d5dbd567622bf404bfe7,-1.978110804650269,3.80122180657574e-24,True,uncultured
fac7aa9218e68074c353e59cd7a48b5e,-2.008437400494968,2.8554978968502188e-24,True,Gemmatimonas
4fc4e0a3f1c006562a10c9c17301c4e1,-2.0130976646951573,0.00023638485124524648,True,JG30-KF-AS9
b3f2beeed027c38b76008adbe1aee807,-2.0484933463735597,7.826945635577309e-59,True,Unknown
cccb41a9583cfd6a4fab485978cc22e1,-2.0506276783537385,1.9744268834404196e-24,True,Unknown
54bfd3c674c32534ef357a80a993b917,-2.0712299547736683,7.0745425549179575e-31,True,Unknown
a6923fc45b5b47a4cb87d033a9c42b2e,-2.073443931845501,8.39126112376657e-11,True,Bacillus
1ec92ef6fe97cc15825ae1a6182bfae1,-2.0955559117759357,1.68172895942508e-53,True,Candidatus_Udaeobacter
279ecacad41b48a00646b6b5cd498411,-2.10705536977829,2.658564981876749e-147,True,Dongia
a9061e4bd36d1c735f9aed6da42e14fd,-2.109435977626686,2.0443579478498379e-10,True,uncultured
afc596c25786de3781d9dd501894a4cb,-2.117013803946748,7.954827387698242e-107,True,uncultured
bf50ab58e1d59c50f995cd2a15b5cd72,-2.127152443567843,3.5289397579343888e-15,True,Unknown
10a5a30447be0d14422f29aa94e043c6,-2.1296150369690854,1.708556956297035e-31,True,Unknown
6929034fec182635f41cb365c27bb7b6,-2.1509709449470864,5.366967565032503e-29,True,Unknown
d6978e2fe10cd3c65888f0a94b461e9e,-2.17626834634051,7.161613277129966e-11,True,Rhodanobacter
fc49053e667485a26381f86c3d152823,-2.1823712819476757,2.4769771965011648e-99,True,uncultured
6b1edccf0eadd82ee79581d37e3ed141,-2.185214908040899,7.030982607587203e-49,True,Mesorhizobium
5ef8bcf4ac9f3a18b4f702aa76bfa035,-2.189244825698855,4.120198002851241e-14,True,JG30-KF-AS9
c5010590cc81d2a2374e2661d0a4d05c,-2.231056743221665,2.757540312286933e-16,True,uncultured
23affaf0a741861798b5f7eaa3085eb2,-2.2314700003318584,1.5274322001122421e-33,True,uncultured
3399cf95d1e74f3b79a1d2f3af3326a4,-2.2344054117071277,3.261479686390136e-78,True,Unknown
a517057848fa8446be171d5873355d7d,-2.2403087073880266,1.5739300953357622e-07,True,Bacillus
e1ef9c4c28b9f183294560121ba4b89c,-2.284498619879252,5.0650372771472204e-37,True,Unknown
8511c753a03a7b8935017337b27d37c3,-2.3005070780418677,3.22301766084848e-141,True,A21b
caf306d69788007129ab7891359cbb31,-2.305870702304263,2.3320408322168497e-159,True,Candidatus_Solibacter
8636baf8d68eca81b785148a90b3ed67,-2.307593138923147,4.637339014429228e-15,True,Rokubacteriales
08174cbce959e8ee87888f86a7576035,-2.321440472522832,4.947366554007754e-22,True,JG30-KF-AS9
b3041f6d222a70002ae06739173480ca,-2.335439750418596,2.1509017935914183e-39,True,Unknown
2292351941c64536fb2c9f3481c321ef,-2.3487099092450303,1.4344564646227884e-14,True,Nitrospira
6fdd01eb536bf6e5ec65bfc6c84207b6,-2.3588009945386434,5.978964654664912e-13,True,Bacillus
31d32f056c9820fa334622b7fcc090fd,-2.3745555493091097,9.772332219538189e-154,True,Acidothermus
566ee61889409536501df02577507409,-2.383074055194633,2.87630032861994e-18,True,Unknown
9db71e10891fd09d6ce8e5107c4f9ae5,-2.3921111116783726,7.103755294480621e-78,True,Unknown
a6833dd9ede1ceab4f0a1f932ceb5e64,-2.4146944378704114,8.91510144919807e-40,True,uncultured
fb0730e1b85087cbc533c08f129b769b,-2.4495987483792026,9.909386119002706e-111,True,SC-I-84
233be170592ef47b54a02740e1fedec8,-2.4588037387648245,5.882619075022348e-70,True,Unknown
0ed108b7e8d0ecab0a9d4ab2ace583d2,-2.4774241373963046,9.439147535461703e-17,True,Chujaibacter
1d14c0c72e2691ddf92c5ecb317c183a,-2.481568777890763,3.5212572319360976e-36,True,KD4-96
35d6a8b73b484f7439209ddb931a1ec1,-2.5081869263757475,3.2795743573857496e-34,True,Unknown
3121a309780dfb5239ef581e96623461,-2.5132822332722724,2.7969682642641867e-18,True,uncultured
854e213f3cee98a84197a39817f50501,-2.5380371906104338,2.5443269622038725e-27,True,uncultured
18abd0b0988fb36446007525b0f688e6,-2.5614356541683505,2.797680614952448e-81,True,Gemmatimonas
fd35b08221e7ab1efda2b417488a73f0,-2.742653789623566,6.682942877637847e-119,True,Unknown
2d2e52af49b352f5b66408540537c602,-2.752317565408411,0.0,True,Unknown
341db3fed9960a0864e7745479c7a647,-2.7592475226112856,6.475007519581457e-28,True,PeM15
e068f91b1088061d1bdbfe2d9b2dc297,-2.781130058029461,4.204966914741984e-22,True,Rhodanobacter
7546495c8b8e791d6ff109281c212ea0,-2.8137483702741206,9.769375589487951e-17,True,Unknown
572f6fa6267b5055049f45d24a81f979,-2.9169754159787344,5.061276259726419e-177,True,uncultured
5067b7b1ab5537bcab9cae08f04cb110,-2.9369267090064306,1.266967934866806e-103,True,uncultured
f40f45622b1589a839c669ff8081731f,-2.9497592753798823,5.991662620794154e-19,True,Unknown
41f95a4496f2202424815154107a6152,-2.9541098956835827,1.017848443324938e-241,True,Pseudolabrys
4925e89fad451929d84c23a221e71c23,-2.956237115895235,3.1847202278315896e-105,True,Unknown
76dc34e38754d23fcc76abb105d7fec5,-2.985706582219654,2.286443819548192e-36,True,Unknown
85459ee7fdc4dd130f64e862a1ffedb8,-2.9935656391172265,5.000261747383948e-10,True,Unknown
31f0d8fcd90f455b510d730d5eb64947,-2.9961540790577126,1.2836697601558191e-46,True,Mizugakiibacter
dcd2fd4bb65b3002e8dc8aeb71f741be,-3.0447721549406874,2.479912265897043e-264,True,uncultured
09a5b066b1a5b5c2f6397642ff861f35,-3.077434249438037,2.1152967741188658e-279,True,Unknown
a4189c99dec92b677c887b38a28b2ad7,-3.099051572946541,5.692586349018805e-215,True,Ellin6067
3086bc502b8e8eb2e1480778186f354c,-3.2761038006826646,6.501670017457508e-69,True,SC-I-84
8404b4ab0deeff4f76530bcec1d641bd,-3.304893643990172,3.312286965328518e-142,True,Streptomyces
b61554314c528b5c82d3c2fc1d0fd204,-3.346076391053279,2.695943707984067e-84,True,JG30-KF-AS9
3ef9d2a960d0065b8aedc199533366fe,-3.364574740169283,3.6663632032140396e-09,True,Chujaibacter
9a1588b5065e7c5a4f9654a71a85f798,-3.513368144017221,4.529259539733739e-109,True,Rhodanobacter
09830f5253ab68aa0671cc9322442b3e,-3.826436475914465,3.051187809583379e-298,True,Unknown
647c6858d18a07684cd43b0fafeb3d98,-3.847916768739944,1.5662723439875091e-100,True,Unknown
a3dedf20a56f67a115216cce14b60fb2,-4.992056295122838,2.46394792667538e-55,True,Chujaibacter
