Feature ID	Taxon	Confidence
b5583990f80781c6c68816df06921caf	d__Bacteria; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Meiothermus; s__uncultured_Meiothermus	0.8366267331091924
f4bdab1dcb506ecd710b8c501461b427	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999995694110256
e21402de453e2093842b3e3ae338e0a8	d__Bacteria	0.8873665845774774
706adb25c0695e839b625a1d45611517	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured; s__Gaiella_sp.	0.8317363241620626
599a2098db5ea70a071ea3314ddc4d79	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella	0.9999965394028257
e42dd2db0e02be1e09610842109cbe7b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9999674292647671
61e7f728ac1374f0b6e318d2e13ca951	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquabacterium	0.8968691723750777
8f9fae5b7dfe7faae0c057c349a5bce4	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999975439703946
2844df0ac673c6430d02405e1cbe6a0d	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999998258115506
803143f5b34e138da927a2db4a1e9ce3	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999483965667
09e59077927d146fdcc63eacab1fa8bd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus	0.9877760992490203
8a35bb8dcf943dd9e4876f57fc1f7ad6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9986810504511403
afca8b51c2d4550f0a8b14d3f21f13df	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9829952763305044
669a300d7fc22fbff82bb43fd2e1bbfe	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales	0.9926994726935262
dc8c61de69ca18e560ab24b886270cfb	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__Singulisphaera; s__Singulisphaera_mucilaginosa	0.8914984337206973
6545aec3cb48485619bcbfa687a4fd16	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella; s__uncultured_marine	0.8873854286703389
06e916fdd73039e8f25ec3c9d6323dc1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Sediminibacterium	0.7199658659360181
2c6746769c2e42a34f11c71735118d8d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.994616768685793
b40937fd15aa5eca3aecfe3f4b3eb5cb	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9873973771767897
095301cfc41502573b3362ab19621710	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Phreatobacter	0.8227878072873194
86d632acdacfe0c89018ab6e91501ba0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter	0.996595249546989
94093755f47285116819b967c2e80cda	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999305057912
1651c125bf4dd20b95d2b7b1cdb9af02	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.9996993731570988
536a4a99cae27dc10fd5978ea6b0b880	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9982782426333807
c969ade13c832ba5e691ed356161b51f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae	0.7764834445225113
fcc9d23c65346847e42666b390168bd6	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999605838553
647c6858d18a07684cd43b0fafeb3d98	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae	0.9979994280426013
09830f5253ab68aa0671cc9322442b3e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9995170287657755
f10107ac0f5a4bf41ec2fbcb6796993f	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Capsicum_annuum	0.9071713174543945
b2d9919fbb991e4b720138651576ea0c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.8435235762024735
3e04981dbda239a17de479c8a6edbe12	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Rhodanobacteraceae; s__gamma_proteobacterium	0.7502239729458803
f193c85f08779f7e14222f341993ff26	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Puia; s__Flavitalea_antarctica	0.8395883654756157
14959b0c82851121a969ac3750fd9828	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9979790038385579
ed5d4fd34622023cee739ede55f91aa8	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999998769760959
b23b3007a82fbbb66d92ceb73be17f48	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999395626968082
916f9747b417fce11b69d5983cb31b05	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.999999528903083
2a50094bdd81264a0efb9160568d156a	d__Bacteria	0.8696456228659787
eb7c8f04ff679425a88ccf6613a6705d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum	0.999903429567092
125beb66abc202ce6f32de736a04d405	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Obscuribacterales; f__Obscuribacteraceae; g__Obscuribacteraceae; s__uncultured_bacterium	0.995865353430823
a8a93f86cb7a465f52fdc69391d69ec4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Capsicum_annuum	0.9962187565534761
f2fb159be5313d2ef8d1776838952dca	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__Lineage_IV; f__Lineage_IV; g__Lineage_IV	0.9994055260494846
18c1b8d6cf6317835aa4c339e6b01af2	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae	0.9856565461025589
2e93de08bcb1ae0e98d9cc33e63d4455	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Asinibacterium	0.9918179570803383
85459ee7fdc4dd130f64e862a1ffedb8	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales	0.9985405252156174
cdda6de9a96e17aebf1ef5e2ac23f19b	Unassigned	0.3160393380905677
9a1588b5065e7c5a4f9654a71a85f798	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Rhodanobacter; s__uncultured_Dokdonella	0.9592778923521604
7367f07b9a6b36180b91b6f618eeba51	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured	0.7676096303442661
62bd25ecda8e935d9209b14eb4aef536	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.999976219037781
